ticker,date,above_ma20,above_ma200,above_ma50,atr,bb_lower,bb_middle,bb_upper,high_52w,low_52w,ma_10,ma_20,ma_200,ma_5,ma_50,ma_alignment,macd,macd_histogram,macd_signal,pct_from_high,pct_from_low,price,return_1d,return_20d,return_5d,rsi,vol_20_avg,vol_ratio,volatility,volume,label,future_return_5d
BLK,2025-10-01,1,1,1,20.14,1089.09,1130.35,1171.6,1175.56,815.72,1146.22,1130.35,1018.31,1157.25,1127.88,1,3.8851,3.1081,0.777,-2.93,39.89,1141.07,-2.13,3.78,1.16,52.4,557975,1.08,20.63,604300,0,2.2
BLK,2025-10-02,1,1,1,20.68,1090.93,1132.93,1174.94,1175.56,815.72,1148.56,1132.93,1018.82,1159.9,1128.68,1,1.1937,0.955,0.2387,-1.28,42.27,1160.54,1.71,4.67,1.15,62.18,565765,1.09,21.0,615800,0,0.49
BLK,2025-10-03,1,1,1,20.32,1095.36,1136.01,1176.66,1175.56,815.72,1150.34,1136.01,1019.34,1160.75,1129.53,1,-1.9057,-1.5246,-0.3811,-1.26,42.29,1160.69,0.01,5.6,0.37,65.79,560245,0.67,20.32,377200,0,0.37
BLK,2025-10-06,1,1,1,20.95,1097.56,1139.73,1181.9,1179.27,815.72,1154.65,1139.73,1019.91,1161.49,1130.65,1,-3.4106,-2.7285,-0.6821,0.0,44.57,1179.27,1.6,6.73,0.32,68.98,565325,1.37,21.08,772600,0,-3.98
BLK,2025-10-07,1,1,1,21.84,1102.14,1142.76,1183.38,1179.27,815.72,1158.1,1142.76,1020.5,1161.56,1131.62,1,-4.8582,-3.8865,-0.9716,-1.11,42.97,1166.23,-1.11,5.48,0.03,60.82,575180,0.92,20.31,531300,0,-0.95
BLK,2025-10-08,1,1,1,22.02,1108.55,1145.86,1183.18,1179.27,815.72,1161.8,1145.86,1021.22,1166.35,1132.49,1,-5.4429,-4.3543,-1.0886,-1.21,42.82,1165.0,-0.11,5.63,2.1,58.98,576485,0.68,18.66,393500,0,2.51
BLK,2025-10-09,1,1,1,22.12,1109.49,1147.53,1185.56,1179.27,815.72,1163.81,1147.53,1021.97,1167.72,1133.54,1,-5.7393,-4.5914,-1.1479,-1.0,43.12,1167.43,0.21,2.93,0.59,58.09,571130,0.84,19.02,478000,0,2.3
BLK,2025-10-10,0,1,0,25.0,1110.88,1147.97,1185.07,1179.27,815.72,1161.4,1147.97,1022.49,1162.06,1134.07,1,-5.1778,-4.1423,-1.0356,-3.98,38.82,1132.36,-3.0,0.8,-2.44,48.93,576065,1.12,18.55,643500,1,6.2
BLK,2025-10-13,1,1,1,25.87,1116.0,1149.97,1183.94,1179.27,815.72,1159.36,1149.97,1023.07,1157.23,1135.33,1,-7.0184,-5.6148,-1.4037,-2.05,41.61,1155.12,2.01,3.59,-2.05,55.88,587845,1.26,16.99,742400,0,0.52
BLK,2025-10-14,1,1,1,30.16,1117.74,1153.74,1189.75,1194.26,815.72,1162.2,1153.74,1023.77,1162.83,1136.9,1,-8.9343,-7.1475,-1.7869,0.0,46.41,1194.26,3.39,6.74,2.4,64.17,617790,1.86,18.0,1146400,0,-2.87
BLK,2025-10-15,1,1,1,30.93,1116.95,1157.28,1197.62,1202.59,815.72,1168.35,1157.28,1024.51,1170.35,1138.76,1,-11.4797,-9.1838,-2.2959,0.0,47.43,1202.59,0.7,6.26,3.23,62.4,642575,1.56,20.17,1003700,0,-6.04
BLK,2025-10-16,1,1,1,33.04,1119.33,1158.99,1198.66,1202.59,815.72,1169.43,1158.99,1025.14,1171.14,1139.77,1,-12.963,-10.3704,-2.5926,-2.6,43.6,1171.36,-2.6,3.01,0.34,53.04,678890,1.84,19.83,1250200,0,-3.53
BLK,2025-10-17,1,1,1,32.78,1120.93,1159.91,1198.88,1202.59,815.72,1169.48,1159.91,1025.81,1176.9,1140.74,1,-15.0677,-12.0542,-3.0135,-3.45,42.35,1161.16,-0.87,1.6,2.54,46.95,642490,1.21,19.49,777500,0,-2.71
BLK,2025-10-20,0,1,1,32.17,1123.67,1161.1,1198.53,1202.59,815.72,1167.55,1161.1,1026.49,1177.87,1141.44,1,-16.9018,-13.5214,-3.3804,-3.54,42.21,1160.0,-0.1,2.09,0.42,48.71,658130,1.03,18.72,678800,0,-2.01
BLK,2025-10-21,0,1,0,32.05,1123.3,1161.01,1198.72,1202.59,815.72,1163.93,1161.01,1027.05,1165.02,1141.48,1,-17.0664,-13.6531,-3.4133,-6.04,38.53,1130.0,-2.59,-0.15,-5.38,47.62,689375,1.53,18.86,1052000,0,0.12
BLK,2025-10-22,0,1,0,31.04,1123.68,1161.1,1198.52,1202.59,815.72,1160.4,1161.1,1027.6,1150.44,1140.88,1,-15.6975,-12.558,-3.1395,-6.06,38.49,1129.68,-0.03,0.15,-6.06,42.78,703035,0.88,18.71,618600,0,-0.42
BLK,2025-10-23,0,1,0,31.21,1119.76,1159.98,1200.2,1202.59,815.72,1156.15,1159.98,1028.16,1141.17,1140.18,1,-15.0659,-12.0528,-3.0132,-6.45,37.91,1125.0,-0.41,-1.94,-3.96,41.82,687600,0.54,20.11,371600,0,-0.0
BLK,2025-10-24,0,1,0,30.78,1117.51,1158.99,1200.47,1202.59,815.72,1156.58,1158.99,1028.94,1136.26,1139.71,1,-13.5642,-10.8514,-2.7128,-5.48,39.34,1136.63,1.03,-1.71,-2.11,39.91,693860,0.81,20.74,560700,0,-3.4
BLK,2025-10-27,0,1,0,29.96,1114.36,1156.78,1199.19,1202.59,815.72,1154.2,1156.78,1029.66,1130.52,1139.64,1,-12.1781,-9.7425,-2.4356,-5.93,38.69,1131.31,-0.47,-3.76,-2.47,41.42,701790,1.03,21.21,726100,0,-4.29
BLK,2025-10-28,0,1,0,29.34,1110.36,1154.73,1199.1,1202.59,815.72,1147.27,1154.73,1030.51,1129.51,1139.42,1,-10.2644,-8.2116,-2.0529,-6.46,37.91,1124.95,-0.56,-3.51,-0.45,40.4,686710,0.57,22.18,390000,0,-4.99
BLK,2025-10-29,0,1,0,29.88,1102.02,1152.58,1203.14,1202.59,815.72,1136.81,1152.58,1031.22,1123.18,1138.81,1,-6.9568,-5.5654,-1.3914,-8.7,34.61,1098.0,-2.4,-3.77,-2.8,35.11,699580,1.23,25.28,861700,0,-3.47
BLK,2025-10-30,0,1,0,27.48,1093.78,1149.45,1205.13,1202.59,815.72,1129.48,1149.45,1031.9,1117.79,1138.2,1,-5.9645,-4.7716,-1.1929,-8.69,34.61,1098.05,0.0,-5.38,-2.4,41.34,700375,0.9,27.84,631700,0,-3.47
BLK,2025-10-31,0,1,0,27.0,1083.1,1145.56,1208.02,1202.59,815.72,1121.64,1145.56,1032.25,1107.02,1137.36,1,-3.9315,-3.1452,-0.7863,-9.96,32.74,1082.81,-1.39,-6.71,-4.74,31.03,726280,1.23,31.23,895300,0,-0.85
BLK,2025-11-03,0,1,0,23.48,1071.26,1140.04,1208.81,1202.59,815.72,1112.53,1140.04,1032.61,1094.53,1135.77,1,-0.765,-0.612,-0.153,-11.12,31.03,1068.83,-1.29,-9.37,-5.52,12.09,727195,1.09,34.39,790900,0,1.25
BLK,2025-11-04,0,1,0,21.33,1058.8,1134.72,1210.64,1202.59,815.72,1105.52,1134.72,1032.89,1081.52,1134.23,1,2.2882,1.8306,0.4576,-11.86,29.94,1059.91,-0.83,-9.12,-5.78,7.03,747370,1.25,37.96,934800,0,2.14
BLK,2025-11-05,0,1,0,20.41,1051.13,1130.15,1209.18,1202.59,815.72,1099.91,1130.15,1033.19,1076.63,1132.9,0,4.4707,3.5765,0.8941,-10.73,31.61,1073.57,1.29,-7.85,-2.22,17.07,755205,0.73,39.51,550200,0,1.14
BLK,2025-11-06,0,1,0,20.48,1043.96,1125.25,1206.54,1202.59,815.72,1094.35,1125.25,1033.51,1070.91,1131.66,0,6.9115,5.5292,1.3823,-11.07,31.1,1069.44,-0.38,-8.39,-2.61,17.79,752090,0.55,40.64,415700,0,1.53
BLK,2025-11-07,0,1,0,20.86,1039.42,1122.74,1206.07,1202.59,815.72,1088.91,1122.74,1033.83,1070.79,1130.69,0,8.4013,6.7211,1.6803,-10.01,32.67,1082.2,1.19,-4.43,-0.06,24.74,743430,0.63,41.66,470300,0,1.08
BLK,2025-11-10,0,1,0,20.16,1035.43,1119.12,1202.8,1202.59,815.72,1084.04,1119.12,1034.14,1073.55,1129.8,0,10.6421,8.5137,2.1284,-9.98,32.72,1082.63,0.04,-6.28,1.29,30.97,726985,0.57,41.84,413500,0,-2.28
BLK,2025-11-11,0,1,0,19.82,1036.37,1113.69,1191.02,1202.59,815.72,1080.12,1113.69,1034.42,1078.72,1129.22,0,13.2132,10.5706,2.6426,-9.71,33.1,1085.76,0.29,-9.09,2.44,32.74,685145,0.45,38.66,309600,0,-5.71
BLK,2025-11-12,0,1,0,19.84,1042.24,1108.26,1174.28,1202.59,815.72,1079.71,1108.26,1034.64,1082.79,1129.11,0,16.7102,13.3682,3.342,-9.04,34.11,1093.93,0.75,-9.04,1.9,38.12,656600,0.66,33.01,432800,0,-6.84
BLK,2025-11-13,0,1,0,20.83,1041.88,1103.18,1164.47,1202.59,815.72,1076.87,1103.18,1034.72,1082.83,1128.33,0,19.339,15.4712,3.8678,-11.05,31.13,1069.65,-2.22,-8.68,0.02,26.64,621175,0.87,30.65,541700,0,-4.72
BLK,2025-11-14,0,1,0,21.11,1039.82,1098.01,1156.21,1202.59,815.72,1074.39,1098.01,1034.65,1077.98,1127.51,0,21.4204,17.1363,4.2841,-12.03,29.69,1057.94,-1.09,-8.89,-2.24,25.51,605255,0.76,29.1,459100,0,-4.09
BLK,2025-11-17,0,0,0,23.24,1031.75,1091.2,1150.66,1202.59,815.72,1069.88,1091.2,1034.39,1066.22,1125.88,0,22.9607,18.3685,4.5921,-14.87,25.51,1023.8,-3.23,-11.74,-5.43,21.52,618075,1.51,29.73,935200,0,-0.89
BLK,2025-11-18,0,0,0,22.4,1021.25,1085.66,1150.08,1202.59,815.72,1065.81,1085.66,1034.42,1052.89,1124.15,0,24.7667,19.8133,4.9533,-15.25,24.94,1019.14,-0.46,-9.81,-6.14,24.6,602950,1.24,32.21,749500,0,0.03
BLK,2025-11-19,0,0,0,22.43,1011.81,1079.91,1148.01,1202.59,815.72,1059.92,1079.91,1034.42,1037.04,1122.39,0,28.1386,22.5109,5.6277,-15.63,24.39,1014.68,-0.44,-10.18,-7.24,23.89,613950,1.37,34.05,838600,0,1.49
BLK,2025-11-20,0,0,0,23.69,998.57,1073.29,1148.0,1202.59,815.72,1052.22,1073.29,1034.31,1021.62,1119.56,0,30.014,24.0112,6.0028,-17.47,21.67,992.52,-2.18,-11.78,-7.21,22.9,629260,1.08,37.36,677800,1,3.75
BLK,2025-11-21,0,0,0,23.62,994.27,1067.19,1140.11,1202.59,815.72,1045.48,1067.19,1034.35,1012.97,1117.38,0,31.9795,25.5836,6.3959,-15.62,24.4,1014.72,2.24,-10.73,-4.09,34.52,662685,1.85,36.46,1229200,0,2.5
AMGN,2025-08-08,0,0,0,7.09,284.49,298.26,312.04,337.38,258.59,295.78,298.26,290.53,291.92,292.9,1,-5.015,-4.012,-1.003,-14.57,11.46,288.23,1.24,-2.38,-2.91,43.6,2059865,0.88,6.89,1803300,0,0.38
AMGN,2025-08-11,0,0,0,6.81,282.75,297.67,312.59,337.38,258.59,294.16,297.67,290.37,288.55,292.94,1,-5.6296,-4.5037,-1.1259,-15.5,10.25,285.09,-1.09,-4.02,-5.58,30.57,2092590,0.89,7.46,1856800,1,3.99
AMGN,2025-08-12,0,0,0,6.8,281.51,297.29,313.07,337.38,258.59,292.3,297.29,290.19,285.53,292.87,1,-4.561,-3.6488,-0.9122,-15.53,10.21,284.98,-0.04,-2.57,-5.03,25.55,2122970,1.04,7.89,2200300,0,2.68
AMGN,2025-08-13,0,0,0,6.87,280.68,296.81,312.94,337.38,258.59,291.1,296.81,290.07,286.47,292.89,1,-3.882,-3.1056,-0.7764,-14.24,11.89,289.33,1.53,-3.24,1.64,31.96,2118165,0.84,8.06,1784900,0,2.15
AMGN,2025-08-14,0,1,0,6.84,280.05,296.41,312.77,337.38,258.59,290.62,296.41,289.94,287.58,292.9,1,-3.2881,-2.6305,-0.6576,-13.96,12.26,290.29,0.33,-2.67,1.96,34.41,2128500,0.91,8.18,1932300,0,1.81
AMGN,2025-08-15,0,1,1,6.85,280.15,296.49,312.83,337.38,258.59,290.58,296.49,289.84,289.23,293.09,1,-2.579,-2.0632,-0.5158,-12.13,14.65,296.47,2.13,0.58,2.86,45.46,2138530,1.01,8.17,2168300,0,-0.01
AMGN,2025-08-18,0,1,0,6.82,279.91,296.33,312.76,337.38,258.59,289.65,296.33,289.71,290.74,293.2,1,-1.2675,-1.014,-0.2535,-13.27,13.16,292.62,-1.3,-1.1,2.64,40.0,2124465,0.82,8.21,1743800,0,0.38
AMGN,2025-08-19,0,1,1,6.75,279.97,295.82,311.68,337.38,258.59,289.19,295.82,289.61,292.85,293.31,1,0.1076,0.0861,0.0215,-12.4,14.29,295.55,1.0,-3.32,3.71,44.75,2091350,0.89,7.93,1858500,0,-2.4
AMGN,2025-08-20,1,1,1,6.5,280.56,295.19,309.81,337.38,258.59,290.37,295.19,289.52,294.28,293.44,1,0.7951,0.636,0.159,-12.13,14.64,296.45,0.3,-4.13,2.46,51.35,2088400,0.83,7.31,1723700,0,-2.32
AMGN,2025-08-21,1,1,1,6.47,281.26,294.55,307.84,337.38,258.59,291.48,294.55,289.39,295.37,293.48,1,0.8811,0.7049,0.1762,-12.34,14.37,295.76,-0.23,-4.15,1.88,48.86,2104025,0.88,6.65,1843700,0,-2.09
AMGN,2025-08-22,0,1,1,6.36,281.81,293.9,305.99,337.38,258.59,292.03,293.9,289.27,294.82,293.52,1,0.8574,0.6859,0.1715,-12.94,13.59,293.72,-0.69,-4.19,-0.93,41.06,2113660,0.78,6.05,1644000,0,-1.96
AMGN,2025-08-25,0,0,0,6.5,281.45,293.26,305.08,337.38,258.59,292.36,293.26,289.12,293.99,293.35,0,1.5065,1.2052,0.3013,-14.5,11.55,288.47,-1.79,-4.26,-1.42,38.24,2102975,0.82,5.91,1734300,0,-0.26
AMGN,2025-08-26,0,1,0,5.42,281.65,292.56,303.48,337.38,258.59,292.82,292.56,288.98,292.8,293.23,0,1.8244,1.4595,0.3649,-14.17,11.98,289.58,0.38,-4.61,-2.02,57.0,2120170,0.83,5.46,1750400,0,-0.92
AMGN,2025-08-27,0,0,0,5.14,281.6,291.89,302.19,337.38,258.59,292.69,291.89,288.81,291.1,293.08,0,2.0388,1.631,0.4078,-14.65,11.36,287.97,-0.56,-4.45,-2.86,54.46,2112690,0.66,5.15,1400800,0,-1.43
AMGN,2025-08-28,0,0,0,5.01,280.89,291.42,301.95,337.38,258.59,292.22,291.42,288.62,289.07,292.99,0,1.8429,1.4743,0.3686,-15.34,10.45,285.61,-0.82,-3.22,-3.43,46.31,2094390,0.9,5.27,1886700,0,-0.62
AMGN,2025-08-29,0,0,0,4.73,280.62,290.96,301.3,337.38,258.59,291.34,290.96,288.44,287.87,292.95,0,2.0587,1.6469,0.4117,-14.72,11.26,287.71,0.74,-3.09,-2.05,53.8,2038980,0.64,5.17,1302700,0,-1.34
AMGN,2025-09-02,0,0,0,4.76,281.06,290.21,299.36,337.38,258.59,290.77,290.21,288.26,287.56,292.91,0,2.1839,1.7471,0.4368,-14.96,10.96,286.92,-0.27,-4.97,-0.54,52.76,2020580,0.96,4.58,1948200,0,-2.35
AMGN,2025-09-03,0,0,0,4.87,281.05,289.4,297.75,337.38,258.59,289.6,289.4,288.19,286.41,293.13,0,2.9488,2.359,0.5898,-15.87,9.77,283.85,-1.07,-5.41,-1.98,41.9,2017580,1.29,4.18,2604100,0,-1.37
AMGN,2025-09-04,0,0,0,5.01,280.09,289.17,298.25,337.38,258.59,287.97,289.17,288.08,284.84,293.19,0,3.2101,2.5681,0.642,-16.98,8.32,280.1,-1.32,-1.61,-2.73,36.09,1919880,1.37,4.54,2622000,0,-0.05
AMGN,2025-09-05,0,0,0,4.98,279.93,289.12,298.31,337.38,258.59,286.76,289.12,288.02,284.44,293.25,0,3.5378,2.8302,0.7076,-15.93,9.69,283.64,1.26,-0.37,-0.69,31.13,1905410,1.21,4.6,2299400,0,-1.81
AMGN,2025-09-08,0,0,0,5.01,278.73,288.72,298.7,337.38,258.59,285.4,288.72,288.0,282.94,293.27,0,4.4428,3.5542,0.8886,-16.95,8.35,280.19,-1.22,-2.79,-2.61,31.5,1937890,1.27,4.99,2452900,0,-1.36
AMGN,2025-09-09,0,0,0,4.9,277.87,288.46,299.04,337.38,258.59,284.55,288.46,288.01,281.55,293.33,0,5.3511,4.2809,1.0702,-17.02,8.27,279.97,-0.08,-1.8,-2.42,24.77,1931700,0.9,5.29,1733000,0,-1.99
AMGN,2025-09-10,0,0,0,4.85,276.78,288.14,299.49,337.38,258.59,283.45,288.14,288.0,280.48,293.32,0,5.3209,4.2567,1.0642,-17.45,7.7,278.51,-0.52,-2.27,-1.88,21.47,1929220,1.11,5.68,2150700,0,-1.95
AMGN,2025-09-11,0,0,0,4.81,276.22,287.81,299.39,337.38,258.59,282.92,287.81,287.98,281.01,293.16,0,4.7803,3.8242,0.9561,-16.2,9.34,282.73,1.52,-2.28,0.94,31.37,1951630,1.14,5.79,2233100,0,-3.41
AMGN,2025-09-12,0,0,0,4.98,274.58,287.11,299.64,337.38,258.59,282.0,287.11,287.91,279.56,292.75,0,4.5233,3.6186,0.9047,-18.08,6.88,276.39,-2.24,-4.79,-2.56,27.93,1962200,1.09,6.27,2143700,0,-0.61
AMGN,2025-09-15,0,0,0,4.88,273.09,286.01,298.93,337.38,258.59,280.67,286.01,287.81,278.4,292.27,0,4.3034,3.4427,0.8607,-18.67,6.11,274.4,-0.72,-7.44,-2.07,30.46,1981940,1.29,6.46,2563100,1,4.01
AMGN,2025-09-16,0,0,0,5.05,271.33,285.03,298.73,337.38,258.59,279.29,285.03,287.7,277.02,291.88,0,4.3788,3.503,0.8758,-19.06,5.6,273.08,-0.48,-6.68,-2.46,27.22,2002620,1.08,6.85,2157400,1,4.73
AMGN,2025-09-17,0,0,0,5.14,270.47,283.99,297.5,337.38,258.59,278.37,283.99,287.68,276.26,291.43,0,4.1608,3.3286,0.8322,-18.58,6.23,274.71,0.6,-7.05,-1.36,31.71,1997135,0.88,6.76,1748800,1,4.4
AMGN,2025-09-18,0,0,0,5.1,270.28,282.96,295.63,337.38,258.59,277.94,282.96,287.66,274.88,291.02,0,3.9701,3.1761,0.794,-18.24,6.67,275.83,0.41,-6.96,-2.44,36.03,2077075,1.6,6.34,3322500,1,3.98
AMGN,2025-09-19,1,0,0,5.61,271.13,282.44,293.75,337.38,258.59,278.12,282.44,287.67,276.69,290.72,0,3.9946,3.1957,0.7989,-15.4,10.37,285.41,3.47,-3.5,3.26,47.29,2421645,3.61,5.66,8735100,0,-2.17
AMGN,2025-09-22,1,0,0,5.72,271.83,282.05,292.27,337.38,258.59,278.7,282.05,287.71,279.01,290.53,0,3.7551,3.0041,0.751,-15.23,10.6,286.0,0.21,-2.63,4.23,48.91,2491970,1.22,5.11,3050500,0,-4.55
AMGN,2025-09-23,1,0,0,5.48,271.94,281.97,292.01,337.38,258.59,279.39,281.97,287.75,281.75,290.33,0,2.7564,2.2052,0.5513,-14.99,10.91,286.81,0.28,-0.58,5.03,53.7,2522355,0.93,5.02,2342000,0,-4.48
AMGN,2025-09-24,0,0,0,5.68,271.99,281.45,290.92,335.61,258.59,279.46,281.45,287.75,282.65,290.06,0,1.8678,1.4942,0.3736,-16.8,7.98,279.22,-2.65,-3.58,1.64,49.0,2553545,0.93,4.73,2374200,0,1.07
AMGN,2025-09-25,0,0,0,5.98,270.65,280.61,290.58,330.92,258.59,278.3,280.61,287.74,281.72,289.51,0,2.3448,1.8758,0.469,-18.05,4.87,271.18,-2.88,-5.83,-1.69,37.12,2623640,1.07,4.98,2802700,1,4.06
AMGN,2025-09-26,0,0,0,5.94,269.76,279.98,290.2,328.35,258.59,277.96,279.98,287.74,279.24,289.0,0,2.8272,2.2617,0.5654,-16.86,5.56,272.98,0.66,-4.42,-4.36,42.28,2619915,0.69,5.11,1812200,1,9.35
AMGN,2025-09-29,0,0,0,5.97,269.4,279.29,289.18,328.35,258.59,277.92,279.29,287.72,276.83,288.58,0,3.0288,2.4231,0.6058,-16.56,5.95,273.97,0.36,-4.78,-4.21,43.68,2643235,0.67,4.95,1769100,1,8.73
AMGN,2025-09-30,1,0,0,6.38,269.7,279.06,288.42,328.35,258.59,278.83,279.06,287.75,275.91,288.31,0,3.4379,2.7503,0.6876,-14.06,9.13,282.2,3.0,-1.65,-1.61,53.4,2721260,1.29,4.68,3508700,1,4.22
AMGN,2025-10-01,1,1,1,7.42,267.28,279.79,292.3,328.35,258.59,281.21,279.79,287.88,279.77,288.17,0,3.7701,3.0161,0.754,-9.09,15.43,298.5,5.78,5.16,6.9,61.89,2832825,1.71,6.26,4835400,0,-0.99
AMGN,2025-10-02,1,1,1,7.29,265.98,280.66,295.34,328.35,258.59,283.37,280.66,288.0,285.01,287.93,0,3.784,3.0272,0.7568,-9.43,15.01,297.4,-0.37,6.18,9.67,67.2,2807885,0.76,7.34,2123200,0,-0.63
AMGN,2025-10-03,1,1,1,7.31,264.9,281.37,297.83,328.35,258.59,284.62,281.37,288.13,289.99,287.72,0,3.7668,3.0134,0.7534,-9.28,15.2,297.89,0.16,5.02,9.13,69.71,2818840,0.89,8.23,2518500,0,-1.1
AMGN,2025-10-06,1,1,1,7.24,264.7,282.06,299.43,328.35,258.59,285.43,282.06,288.27,294.02,287.47,0,3.2647,2.6117,0.6529,-10.42,13.74,294.12,-1.27,4.97,7.35,66.96,2794060,0.7,8.68,1957300,0,-1.36
AMGN,2025-10-07,1,1,1,7.3,264.56,282.84,301.13,328.35,258.59,286.3,282.84,288.42,296.69,287.35,0,2.9823,2.3858,0.5965,-9.99,14.29,295.54,0.48,5.56,4.73,66.84,2782625,0.54,9.14,1504300,0,-1.06
AMGN,2025-10-08,1,1,1,7.5,264.79,283.65,302.51,328.35,258.59,287.84,283.65,288.6,295.91,287.17,0,2.3869,1.9096,0.4774,-10.27,13.93,294.62,-0.31,5.78,-1.3,65.24,2822120,1.04,9.43,2940600,0,-0.26
AMGN,2025-10-09,1,1,1,6.97,264.74,284.28,303.82,328.35,258.59,290.26,284.28,288.77,295.52,287.06,0,1.6172,1.2938,0.3234,-10.03,14.25,295.43,0.27,4.49,-0.66,59.48,2778915,0.49,9.77,1369000,0,-0.53
AMGN,2025-10-10,1,1,1,7.12,265.63,284.97,304.32,328.35,258.59,291.98,284.97,288.9,293.97,286.96,0,0.8961,0.7169,0.1792,-11.64,12.2,290.13,-1.79,4.97,-2.6,53.59,2804755,0.95,9.67,2660500,0,2.48
AMGN,2025-10-13,1,1,1,7.36,266.9,285.87,304.84,328.35,258.59,293.82,285.87,289.05,293.62,286.87,0,0.0636,0.0509,0.0127,-10.95,13.07,292.4,0.78,6.56,-0.58,54.73,2768520,0.66,9.48,1838400,0,2.19
AMGN,2025-10-14,1,1,1,7.15,268.6,286.91,305.22,328.35,258.59,294.99,286.91,289.19,293.29,286.7,0,-0.3772,-0.3017,-0.0754,-10.51,13.64,293.85,0.5,7.61,-0.57,63.83,2759445,0.72,9.16,1975900,1,3.23
AMGN,2025-10-15,1,1,1,6.82,270.09,288.04,305.99,327.36,258.59,294.87,288.04,289.36,293.83,286.65,0,-1.0661,-0.8528,-0.2132,-9.18,14.98,297.32,1.18,8.23,0.92,77.05,2797110,0.89,8.98,2502100,0,1.28
AMGN,2025-10-16,1,1,1,6.97,271.7,289.04,306.37,327.36,258.59,294.71,289.04,289.53,293.9,286.87,0,-1.6444,-1.3155,-0.3289,-9.64,14.39,295.81,-0.51,7.24,0.13,73.77,2716735,0.63,8.67,1715000,0,1.8
AMGN,2025-10-17,1,1,1,7.14,271.96,289.71,307.46,327.36,258.59,294.8,289.71,289.73,295.64,287.15,0,-2.1896,-1.7517,-0.4379,-8.72,15.55,298.81,1.01,4.7,2.99,74.82,2377950,0.82,8.88,1959400,0,-0.95
AMGN,2025-10-20,1,1,1,6.79,271.96,290.58,309.19,327.36,258.59,295.72,290.58,289.94,297.82,287.46,0,-2.9615,-2.3692,-0.5923,-7.34,17.3,303.33,1.51,6.06,3.74,72.8,2306095,0.7,9.31,1613400,0,-3.81
AMGN,2025-10-21,1,1,1,5.81,272.22,291.29,310.37,327.36,258.59,296.28,291.29,290.15,299.28,287.78,0,-3.6853,-2.9482,-0.7371,-8.01,16.45,301.14,-0.72,5.0,2.48,54.1,2265665,0.68,9.54,1533400,0,-3.31
AMGN,2025-10-22,1,1,1,5.97,273.79,292.13,310.47,327.36,258.59,296.42,292.13,290.32,299.01,288.0,0,-4.0978,-3.2783,-0.8196,-9.59,14.46,295.98,-1.71,6.0,-0.45,48.04,2231880,0.76,9.17,1698500,0,-1.31
AMGN,2025-10-23,0,1,1,5.87,277.6,293.22,308.84,327.36,258.59,296.17,293.22,290.49,298.43,288.07,0,-4.1589,-3.3271,-0.8318,-10.53,13.26,292.89,-1.04,8.01,-0.99,43.57,2166585,0.69,7.81,1496800,0,-0.27
AMGN,2025-10-24,0,1,1,5.76,281.55,294.15,306.76,327.36,258.59,296.33,294.15,290.64,297.02,288.1,0,-4.5579,-3.6463,-0.9116,-10.87,12.83,291.76,-0.39,6.88,-2.36,46.74,2144790,0.64,6.3,1376300,0,0.0
AMGN,2025-10-27,0,1,1,5.62,286.28,295.01,303.75,327.36,258.59,296.21,295.01,290.78,294.59,287.99,0,-4.86,-3.888,-0.972,-11.06,12.6,291.16,-0.21,6.27,-4.01,43.82,2146050,0.84,4.37,1794300,0,2.5
AMGN,2025-10-28,0,1,1,5.55,288.86,295.51,302.16,327.36,258.59,296.03,295.51,290.93,292.78,287.98,0,-5.2014,-4.1611,-1.0403,-10.77,12.95,292.09,0.32,3.5,-3.01,46.43,2081475,1.07,3.33,2217200,0,1.44
AMGN,2025-10-29,0,1,1,5.73,288.48,295.17,301.86,327.36,258.59,295.47,295.17,291.03,291.93,287.91,0,-5.4255,-4.3404,-1.0851,-10.87,12.83,291.77,-0.11,-2.25,-1.42,44.76,1980920,1.43,3.35,2824300,0,1.69
AMGN,2025-10-30,0,1,1,5.59,288.16,294.9,301.65,327.36,258.59,295.09,294.9,291.16,291.76,287.82,0,-5.9128,-4.7302,-1.1826,-10.8,12.92,292.0,0.08,-1.82,-0.3,53.13,1977670,1.04,3.37,2058200,0,1.61
AMGN,2025-10-31,1,1,1,5.89,288.13,294.93,301.73,327.36,258.59,295.06,294.93,291.31,293.09,287.87,0,-5.7652,-4.6122,-1.153,-8.84,15.41,298.43,2.2,0.18,2.29,58.86,1986100,1.35,3.4,2687100,1,7.18
AMGN,2025-11-03,1,1,1,6.1,288.23,295.04,301.85,327.36,258.59,294.35,295.04,291.44,294.12,287.92,0,-5.3099,-4.2479,-1.062,-9.49,14.58,296.3,-0.71,0.74,1.77,53.53,2025900,1.36,3.41,2753300,1,8.07
AMGN,2025-11-04,1,1,1,6.02,288.25,295.1,301.94,327.36,258.59,293.91,295.1,291.56,295.04,288.09,0,-4.5678,-3.6543,-0.9136,-9.37,14.74,296.7,0.13,0.39,1.58,49.02,2121310,1.61,3.42,3412500,1,9.09
AMGN,2025-11-05,1,1,1,7.33,283.59,296.36,309.13,327.36,258.59,296.3,296.36,291.79,300.66,288.69,0,-4.3174,-3.454,-0.8635,-2.29,23.69,319.86,7.81,8.57,9.63,72.57,2248590,2.44,6.39,5486200,1,5.81
